YYYY,MM,DD,SST_MIN,SST_MAX,SST@90th_HS,SSTA@90th_HS,90th_HS>0,DHW_from_90th_HS>1,BAA_7day_max
2017,6,15,27.2328,28.4974,28.335,0.2432,0,0,0
2017,6,16,27.1946,28.9612,28.1609,0.4097,0,0,0
2017,6,17,27.1947,29.0954,28.5264,0.5791,0,0,0
2017,6,18,27.164,28.7589,28.7032,0.4332,0,0,0
2017,6,19,27.2827,28.6243,28.3979,0.2969,0,0,0
2017,6,20,27.2721,28.4548,28.0495,0.2994,0,0,0
2017,6,21,27.1627,28.3949,28.014,0.2448,0,0,0
2017,6,22,27.028,28.3455,28.2196,0.1658,0,0,0
2017,6,23,27.1095,28.5075,28.3571,0.2743,0,0,0
2017,6,24,27.3334,28.5466,28.0911,0.2282,0,0,0
2017,6,25,27.3017,28.5304,27.8882,0.2367,0,0,0
2017,6,26,27.168,28.6308,28.3211,0.3607,0,0,0
2017,6,27,27.0742,28.4754,28.3418,0.3309,0,0,0
2017,6,28,27.0712,28.5849,28.4398,0.4849,0,0,0
2017,6,29,27.2832,28.6901,28.4188,0.5459,0,0,0
2017,6,30,27.0418,28.286,28.0851,0.2256,0,0,0
2017,7,1,26.9319,28.1792,27.8531,0.3348,0,0,0
2017,7,2,26.8911,28.3133,28.0933,0.4283,0,0,0
2017,7,3,27.0024,28.2881,28.2724,0.465,0,0,0
2017,7,4,26.9942,28.395,28.0063,0.4142,0,0,0
2017,7,5,27.1762,28.3409,28.0145,0.5051,0,0,0
2017,7,6,27.09,28.3296,28.1534,0.4964,0,0,0
2017,7,7,27.2009,28.4731,28.0116,0.7484,0,0,0
2017,7,8,27.0977,28.234,28.0013,0.4534,0,0,0
2017,7,9,26.9154,27.8452,27.5932,0.41,0,0,0
2017,7,10,27.0592,28.1093,27.7232,0.4619,0,0,0
2017,7,11,27.0486,27.9986,27.7047,0.4791,0,0,0
2017,7,12,26.9272,28.0105,27.6952,0.5669,0,0,0
2017,7,13,26.9924,28.053,27.7061,0.5364,0,0,0
2017,7,14,26.8602,27.9254,27.6016,0.7954,0,0,0
2017,7,15,26.8564,27.9693,27.623,0.5944,0,0,0
2017,7,16,26.5766,27.8405,27.3966,0.3707,0,0,0
2017,7,17,26.6312,27.8804,27.4354,0.2231,0,0,0
2017,7,18,26.7535,27.6937,27.4552,0.4698,0,0,0
2017,7,19,26.9485,27.8058,27.6229,0.5864,0,0,0
2017,7,20,26.9849,28.2954,27.7277,1.0527,0,0,0
2017,7,21,27.0392,27.9369,27.813,0.5004,0,0,0
2017,7,22,26.9458,27.8935,27.7018,0.654,0,0,0
2017,7,23,26.9281,27.9209,27.7346,0.7129,0,0,0
2017,7,24,27.04,27.9677,27.7696,0.7375,0,0,0
2017,7,25,27.1407,28.0723,27.8364,0.9014,0,0,0
2017,7,26,26.9257,28.1187,27.6768,0.5657,0,0,0
2017,7,27,26.7387,27.835,27.5223,0.5958,0,0,0
2017,7,28,26.8382,27.8342,27.5279,0.2896,0,0,0
2017,7,29,27.0067,27.9187,27.5922,0.3123,0,0,0
2017,7,30,26.9183,28.0543,27.5457,0.7664,0,0,0
2017,7,31,27.029,27.8331,27.4468,0.5451,0,0,0
2017,8,1,26.8881,27.6915,27.34,0.7979,0,0,0
2017,8,2,26.9329,27.8013,27.7739,0.5042,0,0,0
2017,8,3,26.9772,28.0679,27.416,0.7536,0,0,0
2017,8,4,27.0204,28.0751,27.5743,0.5959,0,0,0
2017,8,5,26.8847,28.0412,27.9813,0.7193,0,0,0
2017,8,6,26.7843,28.2722,27.639,0.5879,0,0,0
2017,8,7,26.9881,28.1778,27.6466,0.7989,0,0,0
2017,8,8,26.9624,28.1348,27.7924,0.6154,0,0,0
