"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"166",2015-11-29,2015.9095890411,333,"11.7","2015",11,29,7,29.7525
"167",2015-11-29,2015.9095890411,333,"11.8","2015",11,29,8,29.953
"168",2015-11-29,2015.9095890411,333,"11.9","2015",11,29,9,29.903
"169",2015-11-30,2015.91232876712,334,"11.0","2015",11,30,0,30.255
"170",2015-11-30,2015.91232876712,334,"11.1","2015",11,30,1,27.273
"171",2015-11-30,2015.91232876712,334,"11.10","2015",11,30,10,30.0035
"172",2015-11-30,2015.91232876712,334,"11.11","2015",11,30,11,30.104
"173",2015-11-30,2015.91232876712,334,"11.12","2015",11,30,12,29.853
"174",2015-11-30,2015.91232876712,334,"11.13","2015",11,30,13,29.9535
"175",2015-11-30,2015.91232876712,334,"11.14","2015",11,30,14,26.9835
"176",2015-11-30,2015.91232876712,334,"11.15","2015",11,30,15,26.0485
"177",2015-11-30,2015.91232876712,334,"11.16","2015",11,30,16,27.769
"178",2015-11-30,2015.91232876712,334,"11.17","2015",11,30,17,29.1535
"179",2015-11-30,2015.91232876712,334,"11.18","2015",11,30,18,29.1025
"180",2015-11-30,2015.91232876712,334,"11.19","2015",11,30,19,29.352
"181",2015-11-30,2015.91232876712,334,"11.2","2015",11,30,2,26.2925
"182",2015-11-30,2015.91232876712,334,"11.20","2015",11,30,20,29.552
"183",2015-11-30,2015.91232876712,334,"11.21","2015",11,30,21,29.452
"184",2015-11-30,2015.91232876712,334,"11.22","2015",11,30,22,29.602
"185",2015-11-30,2015.91232876712,334,"11.23","2015",11,30,23,29.8025
"186",2015-11-30,2015.91232876712,334,"11.3","2015",11,30,3,26
"187",2015-11-30,2015.91232876712,334,"11.4","2015",11,30,4,27.6705
"188",2015-11-30,2015.91232876712,334,"11.5","2015",11,30,5,28.804
"189",2015-11-30,2015.91232876712,334,"11.6","2015",11,30,6,29.552
"190",2015-11-30,2015.91232876712,334,"11.7","2015",11,30,7,29.8025
"191",2015-11-30,2015.91232876712,334,"11.8","2015",11,30,8,29.502
"192",2015-11-30,2015.91232876712,334,"11.9","2015",11,30,9,29.702
"193",2015-12-01,2015.91506849315,335,"12.0","2015",12,1,0,29.8025
"194",2015-12-01,2015.91506849315,335,"12.1","2015",12,1,1,29.702
"195",2015-12-01,2015.91506849315,335,"12.10","2015",12,1,10,28.953
"196",2015-12-01,2015.91506849315,335,"12.11","2015",12,1,11,28.754
"197",2015-12-01,2015.91506849315,335,"12.12","2015",12,1,12,28.5555
"198",2015-12-01,2015.91506849315,335,"12.13","2015",12,1,13,28.4565
"199",2015-12-01,2015.91506849315,335,"12.14","2015",12,1,14,28.7045
"200",2015-12-01,2015.91506849315,335,"12.15","2015",12,1,15,27.4235
"201",2015-12-01,2015.91506849315,335,"12.16","2015",12,1,16,25.907
"202",2015-12-01,2015.91506849315,335,"12.17","2015",12,1,17,26.539
"203",2015-12-01,2015.91506849315,335,"12.18","2015",12,1,18,26.3935
"204",2015-12-01,2015.91506849315,335,"12.19","2015",12,1,19,28.06
"205",2015-12-01,2015.91506849315,335,"12.2","2015",12,1,2,26.636
"206",2015-12-01,2015.91506849315,335,"12.20","2015",12,1,20,28.506
"207",2015-12-01,2015.91506849315,335,"12.21","2015",12,1,21,28.754
"208",2015-12-01,2015.91506849315,335,"12.22","2015",12,1,22,28.8035
"209",2015-12-01,2015.91506849315,335,"12.23","2015",12,1,23,28.8535
"210",2015-12-01,2015.91506849315,335,"12.3","2015",12,1,3,24.745
"211",2015-12-01,2015.91506849315,335,"12.4","2015",12,1,4,24.7945
"212",2015-12-01,2015.91506849315,335,"12.5","2015",12,1,5,26.7835
"213",2015-12-01,2015.91506849315,335,"12.6","2015",12,1,6,28.1095
"214",2015-12-01,2015.91506849315,335,"12.7","2015",12,1,7,28.3075
"215",2015-12-01,2015.91506849315,335,"12.8","2015",12,1,8,28.159
"216",2015-12-01,2015.91506849315,335,"12.9","2015",12,1,9,27.863
"217",2015-12-02,2015.91780821918,336,"12.0","2015",12,2,0,28.754
"218",2015-12-02,2015.91780821918,336,"12.1","2015",12,2,1,28.655
"219",2015-12-02,2015.91780821918,336,"12.10","2015",12,2,10,28.754
"220",2015-12-02,2015.91780821918,336,"12.11","2015",12,2,11,28.853
"221",2015-12-02,2015.91780821918,336,"12.12","2015",12,2,12,28.953
"222",2015-12-02,2015.91780821918,336,"12.13","2015",12,2,13,29.152
"223",2015-12-02,2015.91780821918,336,"12.14","2015",12,2,14,29.1025
"224",2015-12-02,2015.91780821918,336,"12.15","2015",12,2,15,28.953
"225",2015-12-02,2015.91780821918,336,"12.16","2015",12,2,16,26.3905
"226",2015-12-02,2015.91780821918,336,"12.17","2015",12,2,17,26.0005
"227",2015-12-02,2015.91780821918,336,"12.18","2015",12,2,18,27.1735
"228",2015-12-02,2015.91780821918,336,"12.19","2015",12,2,19,27.126
"229",2015-12-02,2015.91780821918,336,"12.2","2015",12,2,2,28.754
